TransactionId,FraudResult
TransactionId_129630,1.0
TransactionId_29539,0.0
TransactionId_96130,1.0
TransactionId_134747,1.0
TransactionId_187289,1.0
TransactionId_121820,0.9989149175661082
TransactionId_129594,1.0
TransactionId_74069,0.0
TransactionId_129183,1.0
TransactionId_92477,0.0
TransactionId_16303,0.0
TransactionId_130800,1.0
TransactionId_174635,1.0
TransactionId_162145,1.0
TransactionId_80334,0.0
TransactionId_103426,1.0
TransactionId_24028,0.0
TransactionId_149094,1.0
TransactionId_168336,1.0
TransactionId_157821,1.0
TransactionId_135878,1.0
TransactionId_60887,0.0
TransactionId_22751,0.0
TransactionId_100156,1.0
TransactionId_61569,0.0
TransactionId_10680,0.0
TransactionId_124128,1.0
TransactionId_1600,0.0
TransactionId_187021,1.0
TransactionId_118869,1.0
TransactionId_154928,1.0
TransactionId_127397,1.0
TransactionId_81056,0.0
TransactionId_113557,1.0
TransactionId_72085,0.0
TransactionId_6440,0.0
TransactionId_153366,1.0
TransactionId_1782,0.0
TransactionId_164210,1.0
TransactionId_152131,1.0
TransactionId_127417,1.0
TransactionId_44887,0.0
TransactionId_45434,0.0
TransactionId_163222,1.0
TransactionId_85865,0.0
TransactionId_65296,0.0
TransactionId_41830,0.0
TransactionId_142222,1.0
TransactionId_48745,0.0
TransactionId_140238,1.0
TransactionId_38048,0.0
TransactionId_32291,0.0
TransactionId_178744,1.0
TransactionId_85331,0.0
TransactionId_120628,1.0
TransactionId_498,0.0
TransactionId_146639,1.0
TransactionId_189689,1.0
TransactionId_152470,1.0
TransactionId_84780,0.0
TransactionId_77895,0.0
TransactionId_147873,1.0
TransactionId_159287,1.0
TransactionId_130730,1.0
TransactionId_112558,1.0
TransactionId_138700,1.0
TransactionId_66954,0.0
TransactionId_113743,1.0
TransactionId_3440,0.0
TransactionId_13520,0.0
TransactionId_164059,1.0
TransactionId_79522,0.0
TransactionId_164573,1.0
TransactionId_71726,0.0
TransactionId_151151,1.0
TransactionId_147675,1.0
TransactionId_14648,0.0
TransactionId_162833,1.0
TransactionId_71430,0.0
TransactionId_88267,0.0
TransactionId_140066,1.0
TransactionId_123884,1.0
TransactionId_51248,0.0
TransactionId_46108,0.0
TransactionId_62902,0.0
TransactionId_29621,0.0
TransactionId_147227,1.0
TransactionId_5850,0.0
TransactionId_41604,0.0
TransactionId_129339,1.0
TransactionId_78951,0.0
TransactionId_78732,0.0
TransactionId_74391,0.0
TransactionId_166027,1.0
TransactionId_145166,1.0
TransactionId_2708,0.08
TransactionId_12409,0.0
TransactionId_13952,0.0
TransactionId_34603,0.0
TransactionId_118866,1.0
TransactionId_105669,1.0
TransactionId_190434,1.0
TransactionId_40566,0.0
TransactionId_162617,1.0
TransactionId_74636,0.0
TransactionId_67759,0.0
TransactionId_174427,1.0
TransactionId_168977,1.0
TransactionId_93929,0.0
TransactionId_123791,1.0
TransactionId_75554,0.0
TransactionId_73589,0.0
TransactionId_111000,1.0
TransactionId_30990,0.0
TransactionId_117817,1.0
TransactionId_91910,0.0
TransactionId_187087,1.0
TransactionId_65077,0.0
TransactionId_83277,0.0
TransactionId_61954,0.01
TransactionId_87136,0.0
TransactionId_18159,0.0
TransactionId_147717,1.0
TransactionId_156237,1.0
TransactionId_4086,0.0
TransactionId_173549,1.0
TransactionId_57577,0.0
TransactionId_29271,0.0
TransactionId_144057,1.0
TransactionId_107245,1.0
TransactionId_39657,0.0
TransactionId_96735,1.0
TransactionId_3391,0.0
TransactionId_79558,0.0
TransactionId_172889,1.0
TransactionId_94012,0.0
TransactionId_65148,0.0
TransactionId_143986,1.0
TransactionId_103761,1.0
TransactionId_93572,0.0
TransactionId_94537,0.0
TransactionId_143251,1.0
TransactionId_161728,1.0
TransactionId_15380,0.0
TransactionId_169713,1.0
TransactionId_24094,0.0
TransactionId_90550,0.0
TransactionId_80515,0.0
TransactionId_57087,0.0
TransactionId_173609,1.0
TransactionId_41663,0.0
TransactionId_36936,0.0
TransactionId_41217,0.0
TransactionId_156586,1.0
TransactionId_91903,0.0
TransactionId_111607,1.0
TransactionId_107666,1.0
TransactionId_173998,1.0
TransactionId_76131,0.0
TransactionId_125199,1.0
TransactionId_106950,1.0
TransactionId_134886,0.98
TransactionId_85771,0.0
TransactionId_50124,0.0
TransactionId_156143,1.0
TransactionId_12285,0.0
TransactionId_110314,1.0
TransactionId_30188,0.0
TransactionId_82277,0.0
TransactionId_30751,0.0
TransactionId_79476,0.0
TransactionId_140886,1.0
TransactionId_19182,0.0
TransactionId_30939,0.0
TransactionId_157527,1.0
TransactionId_130793,1.0
TransactionId_84290,0.0
TransactionId_154375,1.0
TransactionId_189645,1.0
TransactionId_35462,0.0
TransactionId_67489,0.0
TransactionId_83839,0.0
TransactionId_74387,0.0
TransactionId_152822,1.0
TransactionId_93439,0.0
TransactionId_53860,0.0
TransactionId_108951,1.0
TransactionId_17287,0.0
TransactionId_60549,0.0
TransactionId_172535,1.0
TransactionId_1821,0.0
TransactionId_92837,0.0
TransactionId_153888,1.0
TransactionId_40369,0.0
TransactionId_177126,1.0
TransactionId_23861,0.0
TransactionId_166163,1.0
TransactionId_52392,0.0
TransactionId_105360,1.0
TransactionId_80608,0.0
TransactionId_139043,1.0
TransactionId_95514,0.0
TransactionId_46068,0.0
TransactionId_14898,0.0
TransactionId_185149,1.0
TransactionId_143436,1.0
TransactionId_41837,0.0
TransactionId_163964,1.0
TransactionId_86856,0.0
TransactionId_148327,0.9989149175661082
TransactionId_71747,0.0
TransactionId_28925,0.0
TransactionId_38288,0.0
TransactionId_48018,0.0
TransactionId_92190,0.0
TransactionId_9285,0.0
TransactionId_46273,0.0
TransactionId_92903,0.0
TransactionId_106510,1.0
TransactionId_180228,1.0
TransactionId_103837,1.0
TransactionId_60680,0.0
TransactionId_150020,1.0
TransactionId_136567,0.9989149175661082
TransactionId_49356,0.0
TransactionId_103442,1.0
TransactionId_72680,0.0
TransactionId_144332,1.0
TransactionId_157667,1.0
TransactionId_19537,0.0
TransactionId_83748,0.0
TransactionId_171262,1.0
TransactionId_172335,1.0
TransactionId_109081,1.0
TransactionId_176133,1.0
TransactionId_189914,1.0
TransactionId_121905,1.0
TransactionId_83379,0.0
TransactionId_150093,1.0
TransactionId_114872,1.0
TransactionId_61034,0.0
TransactionId_80757,0.0
TransactionId_103599,1.0
TransactionId_130806,1.0
TransactionId_4955,0.0
TransactionId_24790,0.0
TransactionId_114052,1.0
TransactionId_142692,1.0
TransactionId_111303,1.0
TransactionId_140289,1.0
TransactionId_110734,1.0
TransactionId_80509,0.0
TransactionId_31932,0.0
TransactionId_59419,0.0
TransactionId_74888,0.0
TransactionId_20984,0.0
TransactionId_121060,1.0
TransactionId_121214,1.0
TransactionId_171997,1.0
TransactionId_19639,0.0
TransactionId_77810,0.0
TransactionId_35865,0.0
TransactionId_24673,0.0
TransactionId_131361,1.0
TransactionId_38261,0.0
TransactionId_105592,1.0
TransactionId_20465,0.0
TransactionId_85927,0.0
TransactionId_40942,0.0
TransactionId_4429,0.0
TransactionId_81299,0.0
TransactionId_132805,1.0
TransactionId_65143,0.0
TransactionId_33053,0.0
TransactionId_73005,0.0
TransactionId_99038,1.0
TransactionId_134983,1.0
TransactionId_81734,0.0
TransactionId_61880,0.0
TransactionId_47920,0.0
TransactionId_22198,0.0
TransactionId_147254,1.0
TransactionId_42942,0.0
TransactionId_176183,1.0
TransactionId_66565,0.0
TransactionId_44230,0.0
TransactionId_101354,1.0
TransactionId_137920,1.0
TransactionId_172376,1.0
TransactionId_121981,1.0
TransactionId_45838,0.0
TransactionId_55991,0.0
TransactionId_147180,1.0
TransactionId_142512,1.0
TransactionId_60932,0.0
TransactionId_9679,0.0
TransactionId_12558,0.0
TransactionId_55784,0.0
TransactionId_66250,0.0
TransactionId_25429,0.0
TransactionId_81035,0.0
TransactionId_178648,1.0
TransactionId_107907,1.0
TransactionId_113273,1.0
TransactionId_102757,1.0
TransactionId_123973,1.0
TransactionId_94058,0.0
TransactionId_82587,0.0
TransactionId_175862,1.0
TransactionId_43625,0.0
TransactionId_112593,1.0
TransactionId_54473,0.0
TransactionId_155714,1.0
TransactionId_10796,0.0
TransactionId_167043,1.0
TransactionId_101555,1.0
TransactionId_51521,0.0
TransactionId_83536,0.0
TransactionId_81670,0.0
TransactionId_67392,0.0
TransactionId_26341,0.0
TransactionId_74621,0.0
TransactionId_55765,0.0
TransactionId_183604,1.0
TransactionId_175134,0.9989149175661082
TransactionId_107145,1.0
TransactionId_125822,1.0
TransactionId_142249,1.0
TransactionId_125143,1.0
TransactionId_52014,0.0
TransactionId_8705,0.0
TransactionId_158646,1.0
TransactionId_103626,1.0
TransactionId_51589,0.0
TransactionId_134668,0.9989149175661082
TransactionId_162079,1.0
TransactionId_22447,0.0
TransactionId_155266,1.0
TransactionId_107502,1.0
TransactionId_174183,1.0
TransactionId_174616,1.0
TransactionId_67455,0.0
TransactionId_115327,1.0
TransactionId_170282,1.0
TransactionId_28524,0.0
TransactionId_51353,0.0
TransactionId_168670,1.0
TransactionId_176943,1.0
TransactionId_28255,0.0
TransactionId_83894,0.0
TransactionId_128995,1.0
TransactionId_61592,0.0
TransactionId_51186,0.0
TransactionId_159255,1.0
TransactionId_73997,0.0
TransactionId_153587,1.0
TransactionId_165515,1.0
TransactionId_36841,0.0
TransactionId_133778,1.0
TransactionId_105325,1.0
TransactionId_162687,1.0
TransactionId_132239,1.0
TransactionId_56211,0.0
TransactionId_172558,1.0
TransactionId_106504,1.0
TransactionId_21823,0.0
TransactionId_147219,1.0
TransactionId_68916,0.0
TransactionId_85126,0.0
TransactionId_74055,0.0
TransactionId_19735,0.0
TransactionId_151823,1.0
TransactionId_166365,1.0
TransactionId_78638,0.0
TransactionId_154040,1.0
TransactionId_145217,1.0
TransactionId_8227,0.0
TransactionId_186454,1.0
TransactionId_127288,1.0
TransactionId_170335,1.0
TransactionId_52912,0.0
TransactionId_174215,1.0
TransactionId_5335,0.0
TransactionId_29488,0.0
TransactionId_135043,1.0
TransactionId_3785,0.0
TransactionId_157961,1.0
TransactionId_65076,0.0
TransactionId_103874,1.0
TransactionId_49251,0.0
TransactionId_175452,1.0
TransactionId_187514,1.0
TransactionId_145702,1.0
TransactionId_101440,1.0
TransactionId_145091,1.0
TransactionId_38404,0.0
TransactionId_177994,1.0
TransactionId_909,0.0
TransactionId_189970,1.0
TransactionId_157169,1.0
TransactionId_133675,1.0
TransactionId_41108,0.0
TransactionId_70385,0.0
TransactionId_120421,1.0
TransactionId_18494,0.0
TransactionId_152850,1.0
TransactionId_94222,0.0
TransactionId_126854,1.0
TransactionId_190523,1.0
TransactionId_135347,1.0
TransactionId_22161,0.0
TransactionId_153659,1.0
TransactionId_134615,1.0
TransactionId_126587,1.0
TransactionId_138905,1.0
TransactionId_41812,0.0
TransactionId_19314,0.0
TransactionId_51052,0.0
TransactionId_105771,1.0
TransactionId_174226,1.0
TransactionId_30240,0.0
TransactionId_59368,0.0
TransactionId_151672,1.0
TransactionId_120606,1.0
TransactionId_161996,1.0
TransactionId_131745,1.0
TransactionId_176215,1.0
TransactionId_127800,1.0
TransactionId_91760,0.0
TransactionId_166303,1.0
TransactionId_181106,1.0
TransactionId_119103,1.0
TransactionId_166281,1.0
TransactionId_61747,0.0
TransactionId_51439,0.0
TransactionId_67557,0.0
TransactionId_104871,1.0
TransactionId_179774,1.0
TransactionId_184021,1.0
TransactionId_169117,1.0
TransactionId_533,0.0
TransactionId_131280,1.0
TransactionId_86839,0.0
TransactionId_128059,1.0
TransactionId_183299,1.0
TransactionId_25494,0.0
TransactionId_123767,1.0
TransactionId_4238,0.0
TransactionId_118139,1.0
TransactionId_161928,1.0
TransactionId_57104,0.0
TransactionId_56032,0.0
TransactionId_21591,0.0
TransactionId_154763,1.0
TransactionId_93101,0.0
TransactionId_150909,1.0
TransactionId_70496,0.0
TransactionId_39914,0.0
TransactionId_124923,1.0
TransactionId_122715,1.0
TransactionId_184424,1.0
TransactionId_142805,1.0
TransactionId_29079,0.0
TransactionId_127005,1.0
TransactionId_142189,1.0
TransactionId_181765,1.0
TransactionId_27077,0.0
TransactionId_21624,0.0
TransactionId_80787,0.0
TransactionId_106462,1.0
TransactionId_116765,1.0
TransactionId_24964,0.0
TransactionId_34035,0.0
TransactionId_66151,0.0
TransactionId_74293,0.0
TransactionId_139569,1.0
TransactionId_132930,1.0
TransactionId_91076,0.0
TransactionId_85193,0.0
TransactionId_140096,1.0
TransactionId_14244,0.0
TransactionId_1601,0.0
TransactionId_140398,1.0
TransactionId_80430,0.0
TransactionId_63817,0.0
TransactionId_155034,1.0
TransactionId_163647,0.97
TransactionId_115607,1.0
TransactionId_93792,0.0
TransactionId_45065,0.0
TransactionId_166483,1.0
TransactionId_87159,0.0
TransactionId_977,0.0
TransactionId_150386,1.0
TransactionId_11671,0.0
TransactionId_78467,0.0
TransactionId_86505,0.0
TransactionId_63627,0.0
TransactionId_114374,1.0
TransactionId_79213,0.0
TransactionId_175338,1.0
TransactionId_163107,1.0
TransactionId_13242,0.0
TransactionId_76214,0.0
TransactionId_12322,0.0
TransactionId_79685,0.0
TransactionId_126251,1.0
TransactionId_143544,1.0
TransactionId_155614,1.0
TransactionId_98695,1.0
TransactionId_158662,1.0
TransactionId_185771,1.0
TransactionId_21567,0.0
TransactionId_115901,1.0
TransactionId_106681,1.0
TransactionId_41295,0.0
TransactionId_66100,0.0
TransactionId_93449,0.0
TransactionId_62054,0.0
TransactionId_173102,1.0
TransactionId_58955,0.0
TransactionId_148885,1.0
TransactionId_18096,0.0
TransactionId_138732,1.0
TransactionId_52594,0.0
TransactionId_41793,0.0
TransactionId_59295,0.0
TransactionId_107801,1.0
TransactionId_8478,0.0
TransactionId_131646,1.0
TransactionId_82133,0.0
TransactionId_64955,0.0
TransactionId_166237,1.0
TransactionId_145526,1.0
TransactionId_129703,1.0
TransactionId_58622,0.0
TransactionId_10516,0.0
TransactionId_180869,1.0
TransactionId_169767,1.0
TransactionId_3086,0.0
TransactionId_79199,0.0
TransactionId_119197,1.0
TransactionId_114049,1.0
TransactionId_17883,0.3
TransactionId_129388,1.0
TransactionId_159424,1.0
TransactionId_58958,0.0
TransactionId_93336,0.0
TransactionId_187876,1.0
TransactionId_59116,0.0
TransactionId_186031,1.0
TransactionId_17127,0.0
TransactionId_102070,1.0
TransactionId_123687,1.0
TransactionId_83328,0.0
TransactionId_85309,0.0
TransactionId_37676,0.0
TransactionId_27507,0.0
TransactionId_153595,1.0
TransactionId_123996,1.0
TransactionId_102927,1.0
TransactionId_45816,0.0
TransactionId_13948,0.0
TransactionId_110954,1.0
TransactionId_142892,0.9989149175661082
TransactionId_3009,0.0
TransactionId_33604,0.0
TransactionId_108849,1.0
TransactionId_83591,0.0
TransactionId_116322,1.0
TransactionId_77415,0.0
TransactionId_10901,0.0
TransactionId_149974,1.0
TransactionId_69142,0.0
TransactionId_15706,0.0
TransactionId_182634,1.0
TransactionId_186489,1.0
TransactionId_184879,1.0
TransactionId_68865,0.0
TransactionId_156943,1.0
TransactionId_95573,0.0
TransactionId_178086,1.0
TransactionId_33871,0.0
TransactionId_12875,0.0
TransactionId_85657,0.0
TransactionId_159686,1.0
TransactionId_9861,0.0
TransactionId_27266,0.0
TransactionId_178001,1.0
TransactionId_169928,1.0
TransactionId_83051,0.0
TransactionId_18664,0.0
TransactionId_57622,0.0
TransactionId_28476,0.0
TransactionId_7263,0.0
TransactionId_171801,1.0
TransactionId_164264,1.0
TransactionId_101599,1.0
TransactionId_160012,1.0
TransactionId_97205,1.0
TransactionId_21558,0.0
TransactionId_147920,1.0
TransactionId_34900,0.0
TransactionId_15712,0.0
TransactionId_36860,0.0
TransactionId_123775,1.0
TransactionId_165830,1.0
TransactionId_19238,0.0
TransactionId_8224,0.0
TransactionId_1628,0.0
TransactionId_168580,1.0
TransactionId_105717,1.0
TransactionId_67507,0.29
TransactionId_3996,0.0
TransactionId_111282,1.0
TransactionId_163259,1.0
TransactionId_93351,0.0
TransactionId_59704,0.0
TransactionId_161059,1.0
TransactionId_26024,0.0
TransactionId_24095,0.0
TransactionId_63274,0.0
TransactionId_69489,0.0
TransactionId_128359,1.0
TransactionId_54442,0.0
TransactionId_76734,0.0
TransactionId_48930,0.0
TransactionId_147253,1.0
TransactionId_68709,0.0
TransactionId_103777,1.0
TransactionId_31167,0.0
TransactionId_117024,1.0
TransactionId_175427,1.0
TransactionId_56465,0.0
TransactionId_166389,1.0
TransactionId_99369,1.0
TransactionId_37653,0.0
TransactionId_182012,1.0
TransactionId_95338,0.0
TransactionId_48252,0.0
TransactionId_183962,1.0
TransactionId_70784,0.0
TransactionId_106102,1.0
TransactionId_139102,1.0
TransactionId_68540,0.0
TransactionId_138929,1.0
TransactionId_171778,1.0
TransactionId_38139,0.0
TransactionId_40359,0.0
TransactionId_70596,0.0
TransactionId_142119,1.0
TransactionId_65632,0.0
TransactionId_178260,1.0
TransactionId_24970,0.0
TransactionId_105195,1.0
TransactionId_43555,0.0
TransactionId_54883,0.0
TransactionId_52449,0.0
TransactionId_85401,0.0
TransactionId_93932,0.0
TransactionId_148692,1.0
TransactionId_48027,0.0
TransactionId_91060,0.0
TransactionId_137400,1.0
TransactionId_8668,0.0
TransactionId_48572,0.0
TransactionId_20455,0.0
TransactionId_107546,1.0
TransactionId_109892,1.0
TransactionId_125744,1.0
TransactionId_115432,1.0
TransactionId_160758,1.0
TransactionId_61560,0.0
TransactionId_140784,1.0
TransactionId_185521,1.0
TransactionId_133309,1.0
TransactionId_73442,0.0
TransactionId_167479,1.0
TransactionId_145549,1.0
TransactionId_85598,0.0
TransactionId_33885,0.0
TransactionId_24036,0.0
TransactionId_156040,1.0
TransactionId_87252,0.0
TransactionId_83357,0.0
TransactionId_33080,0.0
TransactionId_40000,0.0
TransactionId_164902,1.0
TransactionId_16193,0.0
TransactionId_181775,1.0
TransactionId_133598,1.0
TransactionId_31537,0.0
TransactionId_127420,1.0
TransactionId_90538,0.0
TransactionId_54774,0.0
TransactionId_132794,1.0
TransactionId_96985,1.0
TransactionId_126405,1.0
TransactionId_158951,0.11
TransactionId_114248,1.0
TransactionId_97853,0.9989149175661082
TransactionId_49718,0.0
TransactionId_117516,1.0
TransactionId_44634,0.0
TransactionId_120773,1.0
TransactionId_165594,0.9989149175661082
TransactionId_5089,0.0
TransactionId_119265,1.0
TransactionId_121936,1.0
TransactionId_106140,1.0
TransactionId_133820,0.9989149175661082
TransactionId_98053,1.0
TransactionId_68851,0.0
TransactionId_64872,0.0
TransactionId_175498,1.0
TransactionId_39139,0.0
TransactionId_186172,1.0
TransactionId_59275,0.0
TransactionId_72632,0.0
TransactionId_92457,0.0
TransactionId_101069,1.0
TransactionId_183560,1.0
TransactionId_14067,0.0
TransactionId_25105,0.0
TransactionId_14446,0.0
TransactionId_26217,0.0
TransactionId_185492,1.0
TransactionId_115190,1.0
TransactionId_11490,0.0
TransactionId_123056,1.0
TransactionId_151604,1.0
TransactionId_158698,1.0
TransactionId_88238,0.0
TransactionId_29341,0.0
TransactionId_189151,1.0
TransactionId_103594,1.0
TransactionId_135229,1.0
TransactionId_69677,0.0
TransactionId_8763,0.0
TransactionId_84680,0.0
TransactionId_47108,0.0
TransactionId_124307,1.0
TransactionId_69899,0.0
TransactionId_57374,0.0
TransactionId_85543,0.0
TransactionId_85461,0.0
TransactionId_162299,1.0
TransactionId_26329,0.0
TransactionId_126754,1.0
TransactionId_141211,1.0
TransactionId_146925,1.0
TransactionId_75632,0.0
TransactionId_22396,0.0
TransactionId_149942,1.0
TransactionId_170696,1.0
TransactionId_40714,0.0
TransactionId_47876,0.0
TransactionId_119082,0.9989149175661082
TransactionId_14656,0.0
TransactionId_107265,1.0
TransactionId_91748,0.0
TransactionId_169587,1.0
TransactionId_96817,1.0
TransactionId_133734,1.0
TransactionId_173745,1.0
TransactionId_94426,0.0
TransactionId_73300,0.0
TransactionId_94170,0.0
TransactionId_144006,1.0
TransactionId_187878,1.0
TransactionId_38568,0.0
TransactionId_25707,0.0
TransactionId_62160,0.0
TransactionId_39500,0.0
TransactionId_94409,0.0
TransactionId_109323,1.0
TransactionId_167584,1.0
TransactionId_175780,1.0
TransactionId_12753,0.0
TransactionId_12418,0.0
TransactionId_49211,0.0
TransactionId_128905,1.0
TransactionId_91221,0.0
TransactionId_156413,1.0
TransactionId_7516,0.0
TransactionId_177841,1.0
TransactionId_77467,0.0
TransactionId_155940,1.0
TransactionId_187140,1.0
TransactionId_105396,1.0
TransactionId_122034,1.0
TransactionId_128259,1.0
TransactionId_52887,0.0
TransactionId_174969,1.0
TransactionId_137500,1.0
TransactionId_25551,0.0
TransactionId_36228,0.0
TransactionId_62652,0.0
TransactionId_167037,0.9989149175661082
TransactionId_60785,0.0
TransactionId_129465,1.0
TransactionId_119685,1.0
TransactionId_17092,0.0
TransactionId_34998,0.0
TransactionId_58631,0.0
TransactionId_109215,1.0
TransactionId_186190,1.0
TransactionId_841,0.0
TransactionId_148122,1.0
TransactionId_104041,1.0
TransactionId_103980,1.0
TransactionId_133308,1.0
TransactionId_13029,0.0
TransactionId_130721,1.0
TransactionId_114974,1.0
TransactionId_185628,1.0
TransactionId_176414,1.0
TransactionId_168955,1.0
TransactionId_16741,0.0
TransactionId_34511,0.0
TransactionId_67013,0.0
TransactionId_106397,1.0
TransactionId_3700,0.0
TransactionId_167195,1.0
TransactionId_95187,0.0
TransactionId_70635,0.0
TransactionId_39161,0.0
TransactionId_118856,1.0
TransactionId_159862,1.0
TransactionId_43385,0.0
TransactionId_24718,0.0
TransactionId_163986,1.0
TransactionId_33375,0.0
TransactionId_162931,1.0
TransactionId_28974,0.0
TransactionId_134541,1.0
TransactionId_67650,0.0
TransactionId_95424,0.0
TransactionId_55484,0.0
TransactionId_19247,0.0
TransactionId_6603,0.0
TransactionId_37164,0.0
TransactionId_145835,1.0
TransactionId_6921,0.0
TransactionId_131182,1.0
TransactionId_52948,0.0
TransactionId_77523,0.0
TransactionId_148719,1.0
TransactionId_59124,0.0
TransactionId_116503,1.0
TransactionId_167236,1.0
TransactionId_150727,1.0
TransactionId_1129,0.0
TransactionId_17419,0.0
TransactionId_130186,1.0
TransactionId_55671,0.0
TransactionId_73328,0.0
TransactionId_130531,1.0
TransactionId_62827,0.0
TransactionId_181008,1.0
TransactionId_67239,0.0
TransactionId_3631,0.0
TransactionId_61762,0.0
TransactionId_73121,0.0
TransactionId_44044,0.0
TransactionId_164179,1.0
TransactionId_167404,1.0
TransactionId_175349,1.0
TransactionId_155518,1.0
TransactionId_26058,0.0
TransactionId_111529,1.0
TransactionId_54082,0.0
TransactionId_60492,0.0
TransactionId_65269,0.0
TransactionId_168248,1.0
TransactionId_21622,0.0
TransactionId_28024,0.0
TransactionId_7059,0.0
TransactionId_180501,1.0
TransactionId_34085,0.0
TransactionId_69812,0.0
TransactionId_69977,0.0
TransactionId_123448,1.0
TransactionId_75724,0.0
TransactionId_86749,0.0
TransactionId_24835,0.0
TransactionId_133854,1.0
TransactionId_124542,1.0
TransactionId_82527,0.0
TransactionId_56105,0.0
TransactionId_48471,0.0
TransactionId_56665,0.0
TransactionId_134387,1.0
TransactionId_53024,0.0
TransactionId_137307,1.0
TransactionId_121408,1.0
TransactionId_159835,1.0
TransactionId_121449,1.0
TransactionId_128879,1.0
TransactionId_43356,0.0
TransactionId_19242,0.0
TransactionId_15842,0.0
TransactionId_775,0.0
TransactionId_4750,0.0
TransactionId_14261,0.0
TransactionId_29743,0.0
TransactionId_89934,0.0
TransactionId_60075,0.0
TransactionId_188268,1.0
TransactionId_5291,0.0
TransactionId_16907,0.0
TransactionId_143882,1.0
TransactionId_58976,0.0
TransactionId_141867,1.0
TransactionId_45632,0.0
TransactionId_187901,1.0
TransactionId_118761,1.0
TransactionId_64797,0.0
TransactionId_68878,0.0
TransactionId_13937,0.0
TransactionId_181262,1.0
TransactionId_138382,1.0
TransactionId_58364,0.0
TransactionId_73721,0.0
TransactionId_90023,0.0
TransactionId_140705,1.0
TransactionId_18261,0.0
TransactionId_123386,1.0
TransactionId_91619,0.0
TransactionId_58318,0.0
TransactionId_82049,0.0
TransactionId_168844,1.0
TransactionId_146996,1.0
TransactionId_47310,0.0
TransactionId_40134,0.0
TransactionId_98026,1.0
TransactionId_117410,1.0
TransactionId_1361,0.0
TransactionId_178910,1.0
TransactionId_56801,0.0
TransactionId_83237,0.0
TransactionId_145024,1.0
TransactionId_57320,0.0
TransactionId_27964,0.0
TransactionId_3154,0.0
TransactionId_129587,1.0
TransactionId_57029,0.0
TransactionId_41025,0.0
TransactionId_63768,0.0
TransactionId_119021,1.0
TransactionId_32934,0.0
TransactionId_76721,0.0
TransactionId_142492,1.0
TransactionId_10662,0.0
TransactionId_176526,1.0
TransactionId_63882,0.0
TransactionId_171245,1.0
TransactionId_161932,1.0
TransactionId_15704,0.0
TransactionId_104511,1.0
TransactionId_1499,0.0
TransactionId_144694,1.0
TransactionId_105935,1.0
TransactionId_24697,0.0
TransactionId_79286,0.0
TransactionId_80983,0.0
TransactionId_173580,1.0
TransactionId_30991,0.0
TransactionId_174741,1.0
TransactionId_180694,1.0
TransactionId_114232,1.0
TransactionId_138689,1.0
TransactionId_190801,1.0
TransactionId_20265,0.0
TransactionId_188411,1.0
TransactionId_114466,1.0
TransactionId_30855,0.0
TransactionId_134492,1.0
TransactionId_32941,0.0
TransactionId_34061,0.0
TransactionId_36062,0.0
TransactionId_181884,1.0
TransactionId_138473,1.0
TransactionId_151640,1.0
TransactionId_12345,0.0
TransactionId_61524,0.0
TransactionId_164080,1.0
TransactionId_108736,1.0
TransactionId_166895,1.0
TransactionId_131263,1.0
TransactionId_38366,0.0
TransactionId_185446,1.0
TransactionId_188953,1.0
TransactionId_66815,0.0
TransactionId_131771,1.0
TransactionId_185762,1.0
TransactionId_10023,0.0
TransactionId_32720,0.0
TransactionId_53126,0.0
TransactionId_119682,1.0
TransactionId_33471,0.0
TransactionId_119954,1.0
TransactionId_91514,0.0
TransactionId_137192,1.0
TransactionId_8225,0.0
TransactionId_48708,0.0
TransactionId_186234,1.0
TransactionId_139489,1.0
TransactionId_50000,0.0
TransactionId_79594,0.0
TransactionId_26811,0.0
TransactionId_105513,1.0
TransactionId_174982,1.0
TransactionId_152851,1.0
TransactionId_180494,1.0
TransactionId_20791,0.0
TransactionId_81817,0.0
TransactionId_120484,1.0
TransactionId_197,0.0
TransactionId_88461,0.0
TransactionId_81489,0.0
TransactionId_128852,1.0
TransactionId_132308,1.0
TransactionId_166161,1.0
TransactionId_78011,0.0
TransactionId_8582,0.0
TransactionId_25607,0.0
TransactionId_88769,0.0
TransactionId_159919,1.0
TransactionId_63164,0.0
TransactionId_38100,0.0
TransactionId_51076,0.0
TransactionId_103548,1.0
TransactionId_115597,1.0
TransactionId_145498,1.0
TransactionId_61904,0.0
TransactionId_189263,1.0
TransactionId_140142,1.0
TransactionId_127949,1.0
TransactionId_166089,1.0
TransactionId_161780,1.0
TransactionId_75116,0.01
TransactionId_161669,1.0
TransactionId_121863,1.0
TransactionId_103100,1.0
TransactionId_18543,0.0
TransactionId_147987,1.0
TransactionId_165664,1.0
TransactionId_67074,0.0
TransactionId_108886,1.0
TransactionId_151185,1.0
TransactionId_163976,1.0
TransactionId_95379,0.0
TransactionId_128476,1.0
TransactionId_44131,0.0
TransactionId_180864,1.0
TransactionId_45402,0.0
TransactionId_20508,0.0
TransactionId_36672,0.0
TransactionId_13175,0.0
TransactionId_79210,0.0
TransactionId_108359,1.0
TransactionId_89445,0.0
TransactionId_169161,1.0
TransactionId_173108,1.0
TransactionId_102074,1.0
TransactionId_177279,1.0
TransactionId_70462,0.0
TransactionId_87152,0.0
TransactionId_42848,0.0
TransactionId_165556,1.0
TransactionId_67128,0.0
